Cement,Blast Furnace Slag,Fly Ash,Water,Superplasticizer,Coarse Aggregate,Fine Aggregate,Age,Strength,Material_Cost_INR,Carbon_Emission_kgCO2
145.0,0.0,179.0,202.0,8.0,824.0,869.0,28,10.54,4418.4,161.3706
313.0,0.0,0.0,178.0,8.0,1000.0,822.0,28,25.1,5651.4,308.90340000000003
136.0,162.0,126.0,172.0,10.0,923.0,764.0,28,29.07,4974.2,164.28160000000003
155.0,0.0,143.0,193.0,9.0,877.0,868.0,28,9.74,4613.55,171.69489999999996
255.0,99.0,77.0,189.0,6.0,919.0,749.0,28,33.8,5199.75,259.1607
162.0,207.0,172.0,216.0,10.0,822.0,638.0,28,39.84,5177.2,189.83880000000002
136.0,196.0,98.0,199.0,6.0,847.0,783.0,28,26.97,4469.35,157.2687
164.0,163.0,128.0,197.0,8.0,961.0,641.0,28,27.23,4903.05,185.52409999999998
162.0,214.0,164.0,202.0,10.0,820.0,680.0,28,30.65,5221.1,190.17659999999998
157.0,214.0,152.0,200.0,9.0,819.0,704.0,28,33.05,5057.3,183.584
149.0,153.0,194.0,192.0,8.0,935.0,623.0,28,24.58,4828.1,172.98659999999998
135.0,105.0,193.0,196.0,6.0,965.0,643.0,28,21.91,4379.3,154.4448
159.0,209.0,161.0,201.0,7.0,848.0,669.0,28,30.88,4837.15,181.6643
144.0,15.0,195.0,176.0,6.0,1021.0,709.0,28,15.34,4322.0,158.69079999999997
154.0,174.0,185.0,228.0,7.0,845.0,612.0,28,24.34,4678.4,175.6914
167.0,187.0,195.0,185.0,7.0,898.0,636.0,28,23.89,4933.35,188.86849999999998
184.0,86.0,190.0,213.0,6.0,923.0,623.0,28,22.93,4663.25,197.04489999999998
156.0,178.0,187.0,221.0,7.0,854.0,614.0,28,29.41,4723.85,177.8333
236.9,91.7,71.5,246.9,6.0,852.9,695.4,28,28.63,4882.974999999999,241.56317000000004
313.3,0.0,113.0,178.5,8.0,1001.9,688.7,28,36.8,5748.955,311.57325000000003
154.8,183.4,0.0,193.3,9.1,1047.4,696.7,28,18.29,4921.245,177.88549
145.9,230.5,0.0,202.5,3.4,827.0,871.8,28,32.72,4213.975,160.72375000000002
296.0,0.0,106.7,221.4,10.5,819.2,778.4,28,31.42,5761.91,299.53292000000005
133.1,210.2,0.0,195.7,3.1,949.4,795.3,28,28.94,4078.315,148.17880999999997
313.3,145.0,0.0,178.5,8.0,867.2,824.0,28,40.93,5931.615000000001,315.66115
151.6,0.0,111.9,184.4,7.9,992.0,815.9,28,12.18,4475.919999999999,166.38412
153.1,145.0,113.0,178.5,8.0,1001.9,688.7,28,25.56,4822.254999999999,174.93324999999996
139.9,132.6,103.3,200.3,7.4,916.0,753.4,28,36.44,4544.165,160.66139
149.5,236.0,0.0,175.8,12.6,846.8,892.7,28,32.96,5408.4,181.80064
299.8,0.0,119.8,211.5,9.9,878.2,727.6,28,23.84,5767.915,302.39365
153.1,145.0,113.0,178.5,8.0,867.2,824.0,28,26.23,4795.915,174.53214999999997
148.1,0.0,136.6,158.1,16.1,1001.8,830.1,28,17.96,5504.215,179.45852999999997
326.5,0.0,137.9,199.0,10.8,801.1,792.5,28,38.63,6110.82,328.3083
152.7,144.7,0.0,178.1,8.0,999.7,822.2,28,19.01,4722.795,172.15642999999997
261.9,110.5,86.1,195.4,5.0,895.2,732.6,28,33.72,5146.46,264.06392
158.4,0.0,194.9,219.7,11.0,897.7,712.9,28,8.54,4857.325,179.31431000000003
150.7,0.0,185.3,166.7,15.6,1074.5,678.0,28,13.46,5499.285,181.99710999999996
272.6,0.0,89.6,198.7,10.6,931.3,762.2,28,32.25,5657.995,279.00820999999996
149.0,117.6,91.7,182.9,7.1,953.4,780.3,28,23.52,4588.225,167.62266999999994
143.0,169.4,142.7,190.7,8.4,967.4,643.5,28,29.73,4831.015,168.16761000000002
259.9,100.6,78.4,170.6,10.4,935.7,762.9,28,49.77,5810.02,272.16128
312.9,160.5,0.0,177.6,9.6,916.6,759.5,28,52.45,6161.45,319.18758
284.0,119.7,0.0,168.3,7.2,970.4,794.2,28,40.93,5604.195,287.14509
336.5,0.0,0.0,181.9,3.4,985.8,816.8,28,44.87,5277.105,321.26697
144.8,0.0,133.6,180.8,11.1,979.5,811.5,28,13.2,4825.94,166.74294000000003
150.0,236.8,0.0,173.8,11.9,1069.3,674.8,28,37.43,5380.05,181.66614
143.7,170.2,132.6,191.6,8.5,814.1,805.3,28,29.87,4809.05,168.33737999999997
330.5,169.6,0.0,194.9,8.1,811.0,802.3,28,56.62,6075.295,332.05517000000003
154.8,0.0,142.8,193.3,9.1,1047.4,696.7,28,12.46,4656.645,172.20429000000001
154.8,183.4,0.0,193.3,9.1,877.2,867.7,28,23.79,4888.005,177.37889
134.7,0.0,165.7,180.2,10.0,961.0,804.9,28,13.29,4643.459999999999,156.27045999999996
266.2,112.3,87.5,177.9,10.4,909.7,744.5,28,39.42,5867.635,278.38757000000004
314.0,145.3,113.2,178.9,8.0,869.1,690.2,28,46.23,6033.365000000001,318.7094700000001
312.7,144.7,0.0,127.3,8.0,999.7,822.2,28,44.52,6080.254999999999,316.14119
145.7,172.6,0.0,181.9,3.4,985.8,816.8,28,23.74,4173.105,158.52217000000002
143.8,136.3,106.2,178.1,7.5,941.5,774.3,28,26.15,4656.6050000000005,164.93193000000002
148.1,0.0,182.1,181.4,15.0,838.9,884.3,28,15.53,5323.1,177.59381999999997
277.0,116.8,91.0,190.6,7.0,946.5,665.6,28,43.58,5537.830000000001,281.94778
298.1,0.0,107.5,163.6,12.8,953.2,784.0,28,35.87,6220.870000000001,306.85118000000006
313.3,145.0,0.0,178.5,8.0,1001.9,688.7,28,41.05,5957.955,316.06225000000006
155.2,183.9,143.2,193.8,9.2,879.6,698.5,28,28.99,5025.01,180.99264000000002
289.0,133.7,0.0,194.9,5.5,924.1,760.1,28,46.25,5396.365,288.64417000000003
147.8,175.1,0.0,171.2,2.2,1000.0,828.5,28,26.92,4082.66,158.45506
145.4,0.0,178.9,201.7,7.8,824.0,868.7,28,10.54,4397.285,161.35031
312.7,0.0,0.0,178.1,8.0,999.7,822.2,28,25.1,5648.695,308.63203
136.4,161.6,125.8,171.6,10.4,922.6,764.4,28,29.07,5023.9,165.36608
154.8,0.0,142.8,193.3,9.1,877.2,867.7,28,9.74,4623.405,171.69769000000002
255.3,98.8,77.0,188.6,6.5,919.0,749.3,28,33.8,5261.9800000000005,260.36168000000004
272.8,105.1,81.8,209.7,9.0,904.0,679.7,28,37.17,5652.685,280.80721000000005
162.0,190.1,148.1,178.8,18.8,838.1,741.4,28,33.76,6255.56,205.49334000000002
153.6,144.2,112.3,220.1,10.1,923.2,657.9,28,16.5,4951.544999999999,178.49963000000005
146.5,114.6,89.3,201.9,8.8,860.0,829.5,28,19.99,4695.245,167.85237000000004
151.8,178.1,138.7,167.5,18.3,944.0,694.6,28,36.35,6133.775000000001,195.10535000000002
309.9,142.8,111.2,167.8,22.1,913.9,651.2,28,38.22,7693.22,341.50353999999993
143.6,0.0,174.9,158.4,17.9,942.7,844.5,28,15.42,5702.06,179.42591999999996
303.6,139.9,0.0,213.5,6.2,895.5,722.5,28,33.42,5552.075000000001,303.01135000000005
374.3,0.0,0.0,190.2,6.7,1013.2,730.4,28,39.06,5941.3,361.28065999999995
158.6,148.9,116.0,175.1,15.0,953.3,719.7,28,27.68,5699.215,193.09222999999997
152.6,238.7,0.0,200.0,6.3,1001.8,683.9,28,26.86,4665.259999999999,173.09029999999998
310.0,142.8,0.0,167.9,10.0,914.3,804.0,28,45.3,6172.955,316.61036999999993
304.8,0.0,99.6,196.0,9.8,959.4,705.2,28,30.12,5832.28,306.69320000000005
150.9,0.0,183.9,166.6,11.6,991.2,772.2,28,15.57,5012.419999999999,174.42388
141.9,166.6,129.7,173.5,10.9,882.6,785.3,28,44.61,5126.445,171.40645
297.8,137.2,106.9,201.3,6.0,878.4,655.3,28,53.52,5596.145,299.68478999999996
321.3,164.2,0.0,190.5,4.6,870.0,774.0,28,57.22,5603.175,317.24355
366.0,187.0,0.0,191.3,6.6,824.3,756.9,28,65.91,6219.625,361.96829
279.8,128.9,100.4,172.4,9.5,825.1,804.9,28,52.83,5909.44,289.77062
252.1,97.1,75.6,193.8,8.3,835.5,821.4,28,33.4,5415.039999999999,260.43354000000005
164.6,0.0,150.4,181.6,11.7,1023.3,728.9,28,18.03,5069.839999999999,186.08218
155.6,243.5,0.0,180.3,10.7,1022.0,697.7,28,37.36,5270.214999999999,184.53658999999996
160.2,188.0,146.4,203.2,11.3,828.7,709.7,28,35.31,5288.8,189.39186
298.1,0.0,107.0,186.4,6.1,879.0,815.2,28,42.64,5359.17,293.81092000000007
317.9,0.0,126.5,209.7,5.7,860.5,736.6,28,40.06,5418.835,310.87141
287.3,120.5,93.9,187.6,9.2,904.4,695.9,28,43.8,5885.91,295.43828
325.6,166.4,0.0,174.0,8.9,881.6,790.0,28,61.24,6191.42,329.47980000000007
355.9,0.0,141.6,193.3,11.0,801.4,778.4,28,40.87,6378.094999999999,355.17439
132.0,206.5,160.9,178.9,5.5,866.9,735.6,28,33.31,4508.125000000001,154.88917000000004
322.5,148.6,0.0,185.8,8.5,951.0,709.5,28,52.43,6067.04,325.16844000000003
164.2,0.0,200.1,181.2,12.6,849.3,846.0,28,15.09,5182.12,187.94946
313.8,0.0,112.6,169.9,10.1,925.3,782.9,28,38.46,6006.254999999999,315.81607
321.4,0.0,127.9,182.5,11.5,870.1,779.7,28,37.27,6200.645,325.24735000000004
139.7,163.9,127.7,236.7,5.8,868.6,655.6,28,35.23,4340.305,158.90250999999998
288.4,121.0,0.0,177.4,7.0,907.9,829.5,28,42.14,5582.25,290.47592
298.2,0.0,107.0,209.7,11.1,879.6,744.2,28,31.88,5890.905,302.95771
264.5,111.0,86.5,195.5,5.9,832.6,790.4,28,41.54,5261.545,267.92095
159.8,250.0,0.0,168.4,12.2,1049.3,688.2,28,39.46,5528.08,191.64192000000003
166.0,259.7,0.0,183.2,12.7,858.8,826.8,28,37.92,5580.62,197.83975999999998
276.4,116.0,90.3,179.6,8.9,870.1,768.3,28,44.28,5767.4,284.81828
322.2,0.0,115.6,196.0,10.4,817.9,813.4,28,31.18,6022.579999999999,323.32220000000007
148.5,139.4,108.6,192.7,6.1,892.4,780.0,28,23.7,4490.165,166.39600999999996
159.1,186.7,0.0,175.6,11.3,989.6,788.9,28,32.77,5253.65,186.05638000000002
260.9,100.5,78.3,200.6,8.6,864.5,761.5,28,32.4,5516.679999999999,269.10177999999996
